From.Country.Code;From.Country;From.ISO;Com.Code;value
175;Guinea-Bissau;GNB;Barley and products;-7.95280056719142e-17
84;Greece;GRC;Barley and products;4928.35649864003
86;Grenada;GRD;Barley and products;-6.80792491523099e-09
89;Guatemala;GTM;Barley and products;0.000206540150494692
91;Guyana;GUY;Barley and products;-7.01741573355272e-10
96;China, Hong Kong SAR;HKG;Barley and products;-1.53627492091022e-14
95;Honduras;HND;Barley and products;-8.63209686783419e-08
98;Croatia;HRV;Barley and products;690.209232254906
93;Haiti;HTI;Barley and products;-1.99800084640306e-12
97;Hungary;HUN;Barley and products;8751.51498664978
101;Indonesia;IDN;Barley and products;-1.15406614464613e-07
100;India;IND;Barley and products;57.3096330907076
104;Ireland;IRL;Barley and products;27034.0328526575
102;Iran (Islamic Republic of);IRN;Barley and products;0.000615358898167152
103;Iraq;IRQ;Barley and products;1.55478805328366e-08
99;Iceland;ISL;Barley and products;5.43568593278991e-08
105;Israel;ISR;Barley and products;0.0406186619009806
106;Italy;ITA;Barley and products;-10747.0414630832
109;Jamaica;JAM;Barley and products;-8.30425436337593e-09
112;Jordan;JOR;Barley and products;0.345871645710758
110;Japan;JPN;Barley and products;0.166489736274839
108;Kazakhstan;KAZ;Barley and products;61.3580670635377
114;Kenya;KEN;Barley and products;4.44508405856054
113;Kyrgyzstan;KGZ;Barley and products;2.61425123503375e-08
115;Cambodia;KHM;Barley and products;-4.95944861164402e-09
83;Kiribati;KIR;Barley and products;-8.1945021606069e-11
188;Saint Kitts and Nevis;KNA;Barley and products;-1.91911193238056e-17
117;Republic of Korea;KOR;Barley and products;-0.613876691713414
118;Kuwait;KWT;Barley and products;1.78110241431388e-10
120;Lao People's Democratic Republic;LAO;Barley and products;-8.32812159090385e-09
121;Lebanon;LBN;Barley and products;9.05141327252834
123;Liberia;LBR;Barley and products;3.82953614522647e-11
124;Libya;LBY;Barley and products;-2.63721029556952e-09
189;Saint Lucia;LCA;Barley and products;-6.11175271006225e-09
38;Sri Lanka;LKA;Barley and products;1.47062154089501e-09
122;Lesotho;LSO;Barley and products;0.0177616984340204
126;Lithuania;LTU;Barley and products;-21552.698448815
256;Luxembourg;LUX;Barley and products;1608.47626104547
119;Latvia;LVA;Barley and products;14791.119603074
128;China, Macao SAR;MAC;Barley and products;0
143;Morocco;MAR;Barley and products;-3.89978708124654e-08
146;Republic of Moldova;MDA;Barley and products;2193.55930302367
129;Madagascar;MDG;Barley and products;-4.99075639605498e-11
132;Maldives;MDV;Barley and products;0
138;Mexico;MEX;Barley and products;292.986199287482
154;The former Yugoslav Republic of Macedonia;MKD;Barley and products;29.6812755448228
133;Mali;MLI;Barley and products;4.01230779372582e-09
134;Malta;MLT;Barley and products;0.703308099287362
28;Myanmar;MMR;Barley and products;-1.78213501500358e-09
273;Montenegro;MNE;Barley and products;5.85669295293926e-06
141;Mongolia;MNG;Barley and products;-1.0978512497443e-08
144;Mozambique;MOZ;Barley and products;-2.97950585227018e-11
136;Mauritania;MRT;Barley and products;-8.08197541024911e-09
137;Mauritius;MUS;Barley and products;1.72973042888487e-09
130;Malawi;MWI;Barley and products;-6.44734415811253e-09
131;Malaysia;MYS;Barley and products;-1.2800683851164e-09
147;Namibia;NAM;Barley and products;-1.63624611415104e-11
153;New Caledonia;NCL;Barley and products;-1.9412724987382e-11
158;Niger;NER;Barley and products;-5.70127469439647e-10
159;Nigeria;NGA;Barley and products;-7.56638672450854e-10
157;Nicaragua;NIC;Barley and products;-1.14900927251847e-08
150;Netherlands;NLD;Barley and products;53.0351616489914
162;Norway;NOR;Barley and products;1.63751794807991
149;Nepal;NPL;Barley and products;0.0841573641694555
156;New Zealand;NZL;Barley and products;0.255150272764296
221;Oman;OMN;Barley and products;8.43732323919821e-06
165;Pakistan;PAK;Barley and products;0.536286002005384
166;Panama;PAN;Barley and products;-3.1142843269356e-08
170;Peru;PER;Barley and products;0.302763009972216
171;Philippines;PHL;Barley and products;-3.18442649200998e-08
168;Papua New Guinea;PNG;Barley and products;-4.64595267341448e-11
173;Poland;POL;Barley and products;-156507.21213916
177;Puerto Rico;PRI;Barley and products;0
116;Democratic People's Republic of Korea;PRK;Barley and products;1.04500725538298e-07
174;Portugal;PRT;Barley and products;132.666997607858
169;Paraguay;PRY;Barley and products;-4.51593355903338e-08
70;French Polynesia;PYF;Barley and products;-5.24384098696754e-09
179;Qatar;QAT;Barley and products;-5.670285005873e-12
183;Romania;ROU;Barley and products;17223.27354456
999;RoW;ROW;Barley and products;1.19774726094507e-08
185;Russian Federation;RUS;Barley and products;5087.30319919647
184;Rwanda;RWA;Barley and products;3.32115942061368e-13
194;Saudi Arabia;SAU;Barley and products;2.02573741959179e-10
186;Serbia and Montenegro;SCG;Barley and products;0
276;Sudan;SDN;Barley and products;-1.00459856736646e-10
195;Senegal;SEN;Barley and products;1.46349616779231e-11
200;Singapore;SGP;Barley and products;2.12777052701844e-16
25;Solomon Islands;SLB;Barley and products;-1.04099985041245e-11
197;Sierra Leone;SLE;Barley and products;6.45621416505995e-16
60;El Salvador;SLV;Barley and products;-1.08038491099471e-09
201;Somalia;SOM;Barley and products;1.3147895216814e-11
272;Serbia;SRB;Barley and products;22.7446188678346
277;South Sudan;SSD;Barley and products;0
193;Sao Tome and Principe;STP;Barley and products;9.41172705245177e-16
228;USSR;SUN;Barley and products;0
207;Suriname;SUR;Barley and products;-3.76599864604204e-10
199;Slovakia;SVK;Barley and products;38572.0399510168
198;Slovenia;SVN;Barley and products;544.810897955997
210;Sweden;SWE;Barley and products;3045.82391912642
209;Swaziland;SWZ;Barley and products;-9.40261972945841e-09
212;Syrian Arab Republic;SYR;Barley and products;-9.42837944186182e-09
39;Chad;TCD;Barley and products;2.2734085887906e-10
217;Togo;TGO;Barley and products;3.38334536568892e-11
216;Thailand;THA;Barley and products;-0.0596551050822842
208;Tajikistan;TJK;Barley and products;-3.99472056612319e-09
213;Turkmenistan;TKM;Barley and products;-1.48122981135689e-12
176;Timor-Leste;TLS;Barley and products;-1.11307983668773e-13
220;Trinidad and Tobago;TTO;Barley and products;-8.26329579991373e-13
222;Tunisia;TUN;Barley and products;-1.00853916138736e-08
223;Turkey;TUR;Barley and products;0.103245132941228
214;China, Taiwan Province of;TWN;Barley and products;5.20436516840715e-11
215;United Republic of Tanzania;TZA;Barley and products;-0.000566773310589036
226;Uganda;UGA;Barley and products;3.64584944351115e-10
230;Ukraine;UKR;Barley and products;906.80140539828
234;Uruguay;URY;Barley and products;48.6170292695019
231;United States of America;USA;Barley and products;11.360176475052
235;Uzbekistan;UZB;Barley and products;6.49023016387553e-11
191;Saint Vincent and the Grenadines;VCT;Barley and products;1.1080457359348e-07
236;Venezuela (Bolivarian Republic of);VEN;Barley and products;1.16722354241477e-11
237;Viet Nam;VNM;Barley and products;7.59084218163423e-10
155;Vanuatu;VUT;Barley and products;6.86750011041864e-08
244;Samoa;WSM;Barley and products;1.70359583414131e-14
249;Yemen;YEM;Barley and products;1.78137307566446
248;Yugoslav SFR;YUG;Barley and products;0
202;South Africa;ZAF;Barley and products;0.021262940967244
251;Zambia;ZMB;Barley and products;-9.0337264457454
181;Zimbabwe;ZWE;Barley and products;-0.0142461090471023
2;Afghanistan;AFG;Maize and products;3.26642381266311e-05
7;Angola;AGO;Maize and products;-0.0119060065101572
3;Albania;ALB;Maize and products;0.140070016126956
151;Netherlands Antilles;ANT;Maize and products;0
225;United Arab Emirates;ARE;Maize and products;0.0391946225358052
9;Argentina;ARG;Maize and products;3711.35476000673
1;Armenia;ARM;Maize and products;2.0306881958944e-08
8;Antigua and Barbuda;ATG;Maize and products;-3.54293655858449e-11
10;Australia;AUS;Maize and products;-213.253615230945
11;Austria;AUT;Maize and products;12587.3750670133
52;Azerbaijan;AZE;Maize and products;-1.57261934802655e-08
29;Burundi;BDI;Maize and products;0.000595646545931552
255;Belgium;BEL;Maize and products;8144.60956433065
53;Benin;BEN;Maize and products;0.128086745069405
233;Burkina Faso;BFA;Maize and products;31.4872541806998
16;Bangladesh;BGD;Maize and products;1.66428447780998e-08
27;Bulgaria;BGR;Maize and products;17235.2731302305
13;Bahrain;BHR;Maize and products;-8.87398557734126e-12
12;Bahamas;BHS;Maize and products;1.71732596151512e-11
80;Bosnia and Herzegovina;BIH;Maize and products;4.16842342579241
57;Belarus;BLR;Maize and products;0.302756038358777
15;Belgium-Luxembourg;BLX;Maize and products;0
23;Belize;BLZ;Maize and products;0.000111395297599353
19;Bolivia (Plurinational State of);BOL;Maize and products;13.7739604347939
21;Brazil;BRA;Maize and products;30540.9303986359
14;Barbados;BRB;Maize and products;0.148119901220186
26;Brunei Darussalam;BRN;Maize and products;-1.745042166212e-11
20;Botswana;BWA;Maize and products;85.173978686114
37;Central African Republic;CAF;Maize and products;0
33;Canada;CAN;Maize and products;2444.97331623911
211;Switzerland;CHE;Maize and products;0.0102421435071048
40;Chile;CHL;Maize and products;132.302129012675
41;China, mainland;CHN;Maize and products;360.611996555156
107;Côte d'Ivoire;CIV;Maize and products;16.9012246906264
32;Cameroon;CMR;Maize and products;0.169898336409646
250;Democratic Republic of the Congo;COD;Maize and products;3.28906245853229e-05
46;Congo;COG;Maize and products;-7.19160778316638e-08
44;Colombia;COL;Maize and products;46.5666111885705
35;Cabo Verde;CPV;Maize and products;2.07386401767329e-10
48;Costa Rica;CRI;Maize and products;0.677234945587134
51;Czechoslovakia;CSK;Maize and products;0
49;Cuba;CUB;Maize and products;-6.55631195191541e-10
50;Cyprus;CYP;Maize and products;-1.28606145196369e-09
167;Czech Republic;CZE;Maize and products;-8609.21343775263
79;Germany;DEU;Maize and products;-71597.5165911524
72;Djibouti;DJI;Maize and products;3.72591321069236e-13
55;Dominica;DMA;Maize and products;-1.09386711096027e-09
54;Denmark;DNK;Maize and products;7018.59396742666
56;Dominican Republic;DOM;Maize and products;0.0439369539110402
4;Algeria;DZA;Maize and products;9.05779020740509e-06
58;Ecuador;ECU;Maize and products;0.520250032562799
59;Egypt;EGY;Maize and products;0.495357674726511
178;Eritrea;ERI;Maize and products;1.00027131973459e-07
203;Spain;ESP;Maize and products;15716.8436559237
63;Estonia;EST;Maize and products;-2.06360638561919e-08
238;Ethiopia;ETH;Maize and products;22.808396919948
67;Finland;FIN;Maize and products;-1.76838818076364e-08
66;Fiji;FJI;Maize and products;0.00761296589146311
68;France;FRA;Maize and products;299276.897614473
74;Gabon;GAB;Maize and products;1.36439938911585e-08
229;United Kingdom;GBR;Maize and products;1.04965322922393e-11
73;Georgia;GEO;Maize and products;240.840623959327
81;Ghana;GHA;Maize and products;5.37336783286234
90;Guinea;GIN;Maize and products;-1.0211781758247e-14
75;Gambia;GMB;Maize and products;9.95234502583034e-09
175;Guinea-Bissau;GNB;Maize and products;-2.95971020629851e-17
84;Greece;GRC;Maize and products;15193.961735159
86;Grenada;GRD;Maize and products;-7.79991113124576e-10
89;Guatemala;GTM;Maize and products;19.7724751251698
91;Guyana;GUY;Maize and products;2.8220286365464e-07
96;China, Hong Kong SAR;HKG;Maize and products;-1.78853659634948e-14
95;Honduras;HND;Maize and products;3.97573501385383
98;Croatia;HRV;Maize and products;7214.98953745539
93;Haiti;HTI;Maize and products;1.0896391387547e-12
97;Hungary;HUN;Maize and products;354829.077871542
101;Indonesia;IDN;Maize and products;115.934882402183
100;India;IND;Maize and products;2343.71398085517
104;Ireland;IRL;Maize and products;1.2218358829638e-09
102;Iran (Islamic Republic of);IRN;Maize and products;8.67342493194515
103;Iraq;IRQ;Maize and products;-1.63100317389442e-08
99;Iceland;ISL;Maize and products;4.79772775428702e-09
105;Israel;ISR;Maize and products;8.05384169641432
106;Italy;ITA;Maize and products;17677.1284833001
109;Jamaica;JAM;Maize and products;0.0439918109588888
112;Jordan;JOR;Maize and products;0.0229630853516443
110;Japan;JPN;Maize and products;0.238554168626755
108;Kazakhstan;KAZ;Maize and products;2.64713929643848
114;Kenya;KEN;Maize and products;1.74118607372974
113;Kyrgyzstan;KGZ;Maize and products;1.01709246153428e-08
115;Cambodia;KHM;Maize and products;0.0157499297784174
83;Kiribati;KIR;Maize and products;6.80586166569096e-11
188;Saint Kitts and Nevis;KNA;Maize and products;-1.62806490302756e-17
117;Republic of Korea;KOR;Maize and products;59.8408753112177
118;Kuwait;KWT;Maize and products;7.84994426606171e-12
120;Lao People's Democratic Republic;LAO;Maize and products;44.8951909259243
121;Lebanon;LBN;Maize and products;2.16145992400324
123;Liberia;LBR;Maize and products;-2.28303371108066e-10
124;Libya;LBY;Maize and products;-1.36529751601189e-08
189;Saint Lucia;LCA;Maize and products;5.31531053198494e-10
38;Sri Lanka;LKA;Maize and products;0.282706240202971
122;Lesotho;LSO;Maize and products;49.4698830207558
126;Lithuania;LTU;Maize and products;662.549092754514
256;Luxembourg;LUX;Maize and products;-1.69551038442166
119;Latvia;LVA;Maize and products;2.65779665725941e-08
128;China, Macao SAR;MAC;Maize and products;0
143;Morocco;MAR;Maize and products;2.83424026656394
146;Republic of Moldova;MDA;Maize and products;1051.09034764074
129;Madagascar;MDG;Maize and products;4.79012864174827
132;Maldives;MDV;Maize and products;0
138;Mexico;MEX;Maize and products;148.408151680058
154;The former Yugoslav Republic of Macedonia;MKD;Maize and products;0.0803427730113774
133;Mali;MLI;Maize and products;0.091949648234354
134;Malta;MLT;Maize and products;-6.61007883099465e-09
28;Myanmar;MMR;Maize and products;150.929863575458
273;Montenegro;MNE;Maize and products;3.44556750545397e-06
141;Mongolia;MNG;Maize and products;6.700409053455e-10
144;Mozambique;MOZ;Maize and products;0.000563240320880637
136;Mauritania;MRT;Maize and products;1.29885084015096e-10
137;Mauritius;MUS;Maize and products;1.3859469123563e-08
130;Malawi;MWI;Maize and products;0.00035847404107077
131;Malaysia;MYS;Maize and products;1.12792648395678
147;Namibia;NAM;Maize and products;0.0278873264463443
153;New Caledonia;NCL;Maize and products;6.91216460697045e-11
158;Niger;NER;Maize and products;-2.49809661880759e-08
159;Nigeria;NGA;Maize and products;0.0169535334909221
157;Nicaragua;NIC;Maize and products;68.6007935335374
150;Netherlands;NLD;Maize and products;190.218083233839
162;Norway;NOR;Maize and products;8.21565175186819e-09
149;Nepal;NPL;Maize and products;2.26023232578546e-09
156;New Zealand;NZL;Maize and products;9.03784502562418
221;Oman;OMN;Maize and products;3.32664155280148
165;Pakistan;PAK;Maize and products;513.803277348124
166;Panama;PAN;Maize and products;-5.41881518190909e-10
170;Peru;PER;Maize and products;72.5365995685092
171;Philippines;PHL;Maize and products;0.220121080091126
168;Papua New Guinea;PNG;Maize and products;-1.60065549866123e-11
173;Poland;POL;Maize and products;7675.67884660014
177;Puerto Rico;PRI;Maize and products;0
116;Democratic People's Republic of Korea;PRK;Maize and products;1.01887889380326e-08
174;Portugal;PRT;Maize and products;10486.2171535173
169;Paraguay;PRY;Maize and products;2587.00222169137
70;French Polynesia;PYF;Maize and products;6.07800427223623e-09
179;Qatar;QAT;Maize and products;2.25971435460959e-06
183;Romania;ROU;Maize and products;360560.603014336
999;RoW;ROW;Maize and products;0.000208659225625952
185;Russian Federation;RUS;Maize and products;6344.82947807601
184;Rwanda;RWA;Maize and products;11.2379669470098
194;Saudi Arabia;SAU;Maize and products;14.4893280743739
186;Serbia and Montenegro;SCG;Maize and products;0
276;Sudan;SDN;Maize and products;280.225302777327
195;Senegal;SEN;Maize and products;25.1979141755682
200;Singapore;SGP;Maize and products;-2.56856822135359e-14
25;Solomon Islands;SLB;Maize and products;3.02894050835826e-12
197;Sierra Leone;SLE;Maize and products;3.88597131661723e-15
60;El Salvador;SLV;Maize and products;0.0239406627901634
201;Somalia;SOM;Maize and products;-4.9264928106503e-12
272;Serbia;SRB;Maize and products;3903.2013594661
277;South Sudan;SSD;Maize and products;0
193;Sao Tome and Principe;STP;Maize and products;2.94798406505029e-13
228;USSR;SUN;Maize and products;0
207;Suriname;SUR;Maize and products;0.00359109657668998
199;Slovakia;SVK;Maize and products;-43545.5371565053
198;Slovenia;SVN;Maize and products;2499.85866946499
210;Sweden;SWE;Maize and products;-1.01817243216812e-07
209;Swaziland;SWZ;Maize and products;0.122432038014275
212;Syrian Arab Republic;SYR;Maize and products;6.18780028308586e-09
39;Chad;TCD;Maize and products;-5.93798037242312e-08
217;Togo;TGO;Maize and products;0.156429103399152
216;Thailand;THA;Maize and products;258.88966195042
208;Tajikistan;TJK;Maize and products;3.23005898627388e-09
213;Turkmenistan;TKM;Maize and products;5.05042910771596e-12
176;Timor-Leste;TLS;Maize and products;-4.58961536832983e-14
220;Trinidad and Tobago;TTO;Maize and products;0.0544899912555147
222;Tunisia;TUN;Maize and products;-3.33615426017199e-10
223;Turkey;TUR;Maize and products;771.436130725376
214;China, Taiwan Province of;TWN;Maize and products;0.00361886452554174
215;United Republic of Tanzania;TZA;Maize and products;350.73764443244
226;Uganda;UGA;Maize and products;1.02979567031024
230;Ukraine;UKR;Maize and products;71278.0230910285
234;Uruguay;URY;Maize and products;19.7476464975579
231;United States of America;USA;Maize and products;565.244976073134
235;Uzbekistan;UZB;Maize and products;1.35732473929013e-11
191;Saint Vincent and the Grenadines;VCT;Maize and products;-4.08442010948759e-08
236;Venezuela (Bolivarian Republic of);VEN;Maize and products;1.40360018241548e-08
237;Viet Nam;VNM;Maize and products;-0.0243792343149543
155;Vanuatu;VUT;Maize and products;-7.68562368708261e-09
244;Samoa;WSM;Maize and products;4.94155160166425e-14
249;Yemen;YEM;Maize and products;0.00134899683889563
248;Yugoslav SFR;YUG;Maize and products;0
202;South Africa;ZAF;Maize and products;1550.20444094371
251;Zambia;ZMB;Maize and products;-0.312058172120934
181;Zimbabwe;ZWE;Maize and products;2.86831515096921
2;Afghanistan;AFG;Rye and products;-2.99073821983063e-13
7;Angola;AGO;Rye and products;3.92917479084816e-08
3;Albania;ALB;Rye and products;6.05787882007187e-10
151;Netherlands Antilles;ANT;Rye and products;0
225;United Arab Emirates;ARE;Rye and products;-2.98146069596826e-12
9;Argentina;ARG;Rye and products;6.01740120806682e-09
1;Armenia;ARM;Rye and products;-7.32042785024937e-09
8;Antigua and Barbuda;ATG;Rye and products;-2.4316640261468e-11
10;Australia;AUS;Rye and products;2205.63431528207
